userId,venueCategory,1
74,Parking,7
884,Office,27
1066,Office,29
864,University,29
167,Office,48
878,Hotel,5
697,Government Building,28
260,Office,43
1083,Coffee Shop,4
322,Home (private),7
74,Music Venue,9
407,Office,3
649,Hotel,2
228,Gym / Fitness Center,4
746,Office,15
1083,Office,81
212,Coffee Shop,39
314,Government Building,72
212,Sandwich Place,4
1038,Furniture / Home Store,8
2,Bakery,1
74,Food Truck,5
436,Salon / Barbershop,2
359,Home (private),7
261,Home (private),43
962,Office,42
212,Office,40
14,Medical Center,5
59,Train Station,1
1075,Medical Center,29
298,Gym / Fitness Center,34
276,Italian Restaurant,34
657,Office,49
273,Diner,7
169,Office,46
962,Deli / Bodega,41
32,Sandwich Place,10
240,Office,26
303,Café,14
337,Automotive Shop,10
851,Coffee Shop,51
419,Department Store,16
364,Donut Shop,2
276,Office,29
9,Office,22
425,Arcade,154
445,Food Truck,1
32,Office,9
280,Coffee Shop,58
492,Office,73
365,University,9
528,Music Venue,14
713,College Academic Building,25
731,General Entertainment,22
813,Government Building,42
310,Food & Drink Shop,44
649,General Entertainment,4
126,University,48
225,Gas Station / Garage,6
802,Bridal Shop,21
527,Other Great Outdoors,86
481,Building,74
987,Home (private),10
261,Train Station,21
420,Office,29
261,Bus Station,37
313,Donut Shop,1
372,Office,84
1071,Clothing Store,16
951,Office,110
865,Coffee Shop,23
829,Drugstore / Pharmacy,1
16,Seafood Restaurant,31
23,Building,28
439,Library,7
695,College Academic Building,22
425,Office,13
354,Library,16
444,General College & University,28
829,Moving Target,1
568,Office,52
829,Pizza Place,1
179,Church,45
58,Paper / Office Supplies Store,2
246,Gym / Fitness Center,54
184,Art Gallery,24
663,Office,43
465,Nail Salon,3
305,Office,74
829,Mall,1
656,Fast Food Restaurant,2
339,Coffee Shop,15
439,Drugstore / Pharmacy,31
1065,Bank,3
261,Subway,23
987,Train Station,35
881,Gym / Fitness Center,26
987,Building,4
52,Park,6
715,Gym / Fitness Center,2
388,Office,52
128,Office,28
386,Cosmetics Shop,1
491,American Restaurant,26
623,Deli / Bodega,10
691,Deli / Bodega,9
987,Neighborhood,6
439,Department Store,40
495,Train Station,1
452,Professional & Other Places,2
495,Cosmetics Shop,2
916,Train Station,31
186,Plaza,1
458,Medical Center,32
110,Coffee Shop,28
186,Toy / Game Store,1
231,General College & University,21
931,Office,22
964,Department Store,61
826,Office,26
355,Coffee Shop,59
673,Bank,45
238,Other Great Outdoors,9
1026,Bank,5
159,Office,73
179,Home (private),43
916,University,9
2,Department Store,10
798,Neighborhood,20
293,Home (private),369
627,Department Store,5
531,School,8
643,Bank,7
680,Burger Joint,1
171,Gym / Fitness Center,19
217,Food Truck,16
701,Coffee Shop,20
65,Miscellaneous Shop,3
621,Residential Building (Apartment / Condo),6
296,Salad Place,23
423,Sandwich Place,4
271,Building,12
389,Burger Joint,3
363,Stadium,14
24,Gym / Fitness Center,21
439,Deli / Bodega,53
58,University,8
180,Chinese Restaurant,1
132,Sandwich Place,18
359,American Restaurant,2
58,College Academic Building,16
504,Sandwich Place,3
461,Donut Shop,25
656,Clothing Store,16
829,Road,7
677,Bank,10
1073,Coffee Shop,29
722,Bus Station,121
47,Gym / Fitness Center,9
798,Latin American Restaurant,6
677,Pizza Place,4
968,Burger Joint,2
715,American Restaurant,24
521,Middle Eastern Restaurant,1
906,Gym / Fitness Center,1
467,Nursery School,10
293,General Travel,291
475,Office,49
495,Light Rail,1
52,Coffee Shop,14
836,Residential Building (Apartment / Condo),1
829,Playground,1
643,Drugstore / Pharmacy,12
465,Food & Drink Shop,8
392,Office,25
73,Fast Food Restaurant,10
469,Subway,17
749,College Academic Building,13
404,Bus Station,21
541,Food & Drink Shop,40
471,Plaza,21
572,Fast Food Restaurant,2
627,Miscellaneous Shop,1
836,College Academic Building,50
766,Sporting Goods Shop,1
443,Latin American Restaurant,2
797,Sushi Restaurant,2
682,Sculpture Garden,29
375,Office,36
169,Bakery,1
225,Deli / Bodega,8
952,College Academic Building,37
1047,Mexican Restaurant,13
1026,Miscellaneous Shop,29
643,Post Office,4
50,Bank,8
356,Coffee Shop,7
691,General Travel,13
390,Gym / Fitness Center,14
994,Bakery,3
473,Theater,46
698,Other Great Outdoors,3
543,Office,48
43,Seafood Restaurant,1
722,Department Store,2
999,Bagel Shop,4
1030,Department Store,28
243,Medical Center,8
1025,Government Building,1
559,Home (private),22
533,Smoke Shop,5
50,Mall,11
381,Coffee Shop,1
793,Sandwich Place,3
541,Fast Food Restaurant,4
140,Italian Restaurant,2
578,Café,5
102,Cosmetics Shop,3
56,Park,29
372,Deli / Bodega,12
240,Bank,2
649,College Theater,1
682,Office,25
370,Snack Place,3
912,Fried Chicken Joint,1
136,Home (private),9
216,Home (private),30
141,Medical Center,2
134,French Restaurant,2
307,Gym / Fitness Center,4
539,Chinese Restaurant,1
803,Train Station,3
240,Chinese Restaurant,1
389,Pet Store,1
762,Plaza,5
891,Food & Drink Shop,6
238,Record Shop,1
10,Thai Restaurant,14
116,Food & Drink Shop,6
514,Pizza Place,2
378,Pizza Place,2
144,Stadium,12
128,Bar,11
621,General College & University,8
621,Community College,24
798,Government Building,4
514,BBQ Joint,1
283,Gym / Fitness Center,5
574,Cupcake Shop,1
334,Burger Joint,4
751,Vegetarian / Vegan Restaurant,25
362,Sushi Restaurant,3
238,General Entertainment,3
643,Food & Drink Shop,20
627,Automotive Shop,6
110,Sandwich Place,2
956,Park,12
948,Bar,48
489,Salon / Barbershop,3
803,Italian Restaurant,3
238,Coffee Shop,1
819,Restaurant,21
503,Bakery,5
819,Bank,3
503,Food & Drink Shop,3
557,College Academic Building,2
630,Food,2
503,Cosmetics Shop,1
931,Food Truck,23
503,Other Great Outdoors,2
621,College Academic Building,16
503,Mexican Restaurant,8
666,Gym / Fitness Center,8
443,Department Store,9
979,Beach,82
778,Food & Drink Shop,27
1012,Clothing Store,11
129,Sandwich Place,4
375,General Entertainment,1
826,Soup Place,5
375,Convention Center,2
400,Park,4
601,Park,11
32,Food & Drink Shop,9
994,Office,22
793,Coffee Shop,13
34,Mall,3
610,Park,2
307,Mall,4
619,Miscellaneous Shop,2
212,Burrito Place,1
699,BBQ Joint,4
404,Other Great Outdoors,5
826,Coffee Shop,42
653,Thai Restaurant,7
999,Clothing Store,7
606,Office,42
566,Building,43
456,Deli / Bodega,27
579,Sushi Restaurant,5
1071,Bar,3
276,Indian Restaurant,1
615,Bookstore,8
293,Electronics Store,7
537,Building,11
293,Office,56
492,Wings Joint,2
194,Sandwich Place,5
806,Sandwich Place,4
178,Train Station,27
1031,Coffee Shop,73
238,Theater,3
194,Bank,6
436,Gym / Fitness Center,9
503,Library,2
937,Park,3
503,Bagel Shop,1
29,College Academic Building,24
503,Sushi Restaurant,3
503,Steakhouse,1
864,Sandwich Place,3
503,General Entertainment,2
691,Pizza Place,2
217,Coffee Shop,14
311,Hotel,2
559,Bank,1
559,Food & Drink Shop,14
415,Mexican Restaurant,7
274,Gym / Fitness Center,16
81,Park,26
682,Mexican Restaurant,11
281,Sporting Goods Shop,2
967,American Restaurant,5
273,Burger Joint,2
827,Beach,55
281,Mexican Restaurant,1
397,Subway,56
829,Department Store,6
204,University,4
231,University,9
999,Coffee Shop,18
316,Miscellaneous Shop,8
84,Parking,25
912,Bar,69
354,Café,7
280,Snack Place,10
512,Department Store,32
256,Sandwich Place,9
749,Student Center,8
293,Park,95
1049,Sandwich Place,9
584,Sandwich Place,1
293,Paper / Office Supplies Store,46
52,Antique Shop,2
315,Chinese Restaurant,332
315,Pizza Place,133
604,Fast Food Restaurant,6
315,Food & Drink Shop,115
354,University,2
1027,Pet Store,1
836,Park,1
448,Hotel,57
196,Building,3
374,Bank,3
298,Bookstore,1
516,Taco Place,2
481,Deli / Bodega,8
619,Neighborhood,29
84,Smoke Shop,2
424,American Restaurant,12
221,Government Building,8
916,Mall,5
120,Bus Station,48
281,Gym / Fitness Center,30
482,Ferry,43
563,Coffee Shop,8
185,Hotel,174
722,Neighborhood,4
1032,Drugstore / Pharmacy,5
474,Train Station,42
389,Bridge,1
881,Home (private),134
90,Coffee Shop,97
770,Neighborhood,3
968,Clothing Store,2
275,Office,28
751,Electronics Store,1
354,Fast Food Restaurant,128
256,Taxi,13
60,Building,2
335,Medical Center,10
987,Sandwich Place,11
559,Burger Joint,1
512,Home (private),104
527,Sandwich Place,19
254,Subway,166
722,Train Station,11
374,South American Restaurant,1
412,Bar,4
995,Bank,7
256,Bank,1
354,Medical Center,7
505,Plaza,9
412,Coffee Shop,10
317,Home (private),14
65,Plaza,1
631,Post Office,16
505,Clothing Store,2
1057,Sporting Goods Shop,4
768,Park,30
768,Laundry Service,5
1057,Electronics Store,2
704,Fast Food Restaurant,1
505,Train Station,18
74,University,4
854,Japanese Restaurant,3
987,Japanese Restaurant,9
495,Coffee Shop,3
254,Fast Food Restaurant,2
52,Food & Drink Shop,5
612,Food & Drink Shop,4
908,Scenic Lookout,6
572,Airport,13
195,Gym / Fitness Center,7
194,Athletic & Sport,14
55,Other Great Outdoors,2
46,Medical Center,49
1005,Sandwich Place,11
612,Park,5
1014,Furniture / Home Store,1
1005,Building,3
706,Food Truck,16
1068,Drugstore / Pharmacy,22
706,Salon / Barbershop,19
742,Bookstore,48
706,Office,54
528,Housing Development,3
528,Fried Chicken Joint,1
631,Bank,25
706,Fast Food Restaurant,24
830,Law School,30
830,Library,22
691,Building,4
407,Bar,20
586,Residential Building (Apartment / Condo),2
940,Art Gallery,1
575,Office,29
505,Coffee Shop,7
231,Park,5
210,College Academic Building,18
221,American Restaurant,3
271,College Academic Building,23
752,Bar,7
440,Food & Drink Shop,31
440,Café,10
559,Bar,10
182,Italian Restaurant,30
304,Coffee Shop,11
383,Park,10
1057,Clothing Store,1
153,Office,30
400,Coffee Shop,6
652,Food & Drink Shop,81
702,Drugstore / Pharmacy,6
484,Deli / Bodega,44
666,Thrift / Vintage Store,3
1060,Office,29
951,Bank,11
415,Drugstore / Pharmacy,3
170,Coffee Shop,13
1060,Gym / Fitness Center,5
570,Park,2
769,Bus Station,28
798,Clothing Store,4
1013,Park,14
666,Theater,12
246,Church,16
894,Food & Drink Shop,8
229,Bar,27
243,Road,2
894,Train Station,11
374,Pet Store,1
621,Other Great Outdoors,46
155,Seafood Restaurant,1
457,Bar,56
621,Building,1
731,Harbor / Marina,1
937,Beer Garden,5
874,Deli / Bodega,2
529,Neighborhood,15
338,Clothing Store,1
529,Mall,2
662,Gym / Fitness Center,2
65,Brazilian Restaurant,1
560,Bar,21
217,Event Space,4
874,Church,6
674,Spa / Massage,3
153,Scenic Lookout,8
787,University,8
941,Food & Drink Shop,11
535,Fast Food Restaurant,1
742,Train Station,39
839,Clothing Store,23
12,Miscellaneous Shop,6
922,Park,22
373,Building,5
373,Winery,4
639,Sushi Restaurant,3
373,Bar,35
372,Gym / Fitness Center,27
117,Chinese Restaurant,6
428,Medical Center,17
434,Deli / Bodega,4
543,Home (private),5
275,Latin American Restaurant,3
564,Italian Restaurant,3
169,Clothing Store,8
242,Drugstore / Pharmacy,16
55,Theater,2
1042,Bar,17
492,Library,1
70,Office,3
597,Medical Center,5
166,French Restaurant,3
1019,Caribbean Restaurant,1
328,Pet Store,2
315,Latin American Restaurant,32
198,Hotel,7
1055,Drugstore / Pharmacy,27
526,Bar,26
925,Greek Restaurant,1
1001,Food Truck,2
653,University,1
173,Middle Eastern Restaurant,3
553,Fast Food Restaurant,3
1001,Miscellaneous Shop,1
693,Park,20
1054,Mall,1
188,Bar,5
652,Burger Joint,3
1083,American Restaurant,3
1047,Playground,3
368,Stadium,7
529,Other Great Outdoors,12
534,Coffee Shop,4
164,Hotel,5
534,Food & Drink Shop,5
414,Music Venue,2
1054,Food & Drink Shop,22
971,Home (private),55
153,Seafood Restaurant,6
724,Road,7
483,Athletic & Sport,38
202,Miscellaneous Shop,1
258,Home (private),40
533,Gastropub,44
829,African Restaurant,10
1054,Pizza Place,11
989,Bar,7
710,Indian Restaurant,1
906,Seafood Restaurant,4
1060,Seafood Restaurant,1
797,BBQ Joint,1
414,Burger Joint,2
166,American Restaurant,5
673,Bagel Shop,2
783,Hotel,2
182,Other Great Outdoors,19
774,Bridge,30
1002,Church,25
999,Italian Restaurant,5
7,Neighborhood,2
357,Bar,5
608,Gym / Fitness Center,30
26,Performing Arts Venue,2
774,Gas Station / Garage,10
894,Diner,1
571,Neighborhood,39
535,Concert Hall,1
724,Airport,10
656,Office,24
656,Coffee Shop,4
300,Community College,1
217,Subway,22
656,Hotel,1
433,Theater,3
171,Bar,38
74,College Academic Building,29
616,Pizza Place,9
515,Bar,81
656,Stadium,2
58,Home (private),6
74,Concert Hall,6
870,Church,4
1,Seafood Restaurant,10
1005,Burger Joint,2
417,Taco Place,1
265,General College & University,2
405,Other Great Outdoors,3
527,Drugstore / Pharmacy,45
21,Chinese Restaurant,14
15,Hotel,4
353,Office,43
559,College Academic Building,1
894,Church,4
678,Gym / Fitness Center,7
243,Park,18
461,Home (private),24
1054,Movie Theater,6
1014,German Restaurant,1
207,Building,53
243,Neighborhood,21
243,Building,32
390,Residential Building (Apartment / Condo),54
868,Falafel Restaurant,1
23,Burger Joint,1
933,German Restaurant,1
536,Tapas Restaurant,1
599,Chinese Restaurant,1
895,City,37
1040,Bar,93
573,Pizza Place,12
65,Ice Cream Shop,2
800,Theater,114
301,Diner,1
323,Bar,10
868,Park,4
598,Bar,42
15,Italian Restaurant,26
33,Home (private),77
805,Bar,36
553,Medical Center,23
195,Bar,46
870,Miscellaneous Shop,7
78,Sushi Restaurant,4
282,Comedy Club,1
518,Eastern European Restaurant,8
273,Theater,9
566,Gastropub,4
293,Road,119
121,Gym / Fitness Center,1
210,Thai Restaurant,2
612,Asian Restaurant,2
440,General Travel,2
340,Burger Joint,6
527,Coffee Shop,2
543,Bar,5
465,Middle Eastern Restaurant,1
806,Spa / Massage,5
420,Movie Theater,3
389,Asian Restaurant,1
514,Korean Restaurant,1
202,Plaza,4
749,Home (private),26
202,Theater,37
976,Neighborhood,17
508,Home (private),62
669,Food & Drink Shop,5
534,Home (private),2
10,Bar,15
358,Gym / Fitness Center,12
949,Park,4
163,Home (private),4
917,Gym / Fitness Center,21
115,Thai Restaurant,3
90,Sushi Restaurant,11
327,Bar,40
275,Comedy Club,1
948,American Restaurant,5
339,Bar,14
312,American Restaurant,8
484,Subway,354
802,Bar,14
769,Food & Drink Shop,6
492,Park,2
346,Other Great Outdoors,3
346,Mall,3
922,Bus Station,27
148,Coffee Shop,4
565,Pizza Place,1
215,Bar,13
371,Neighborhood,30
913,Train Station,16
804,Mexican Restaurant,4
1064,American Restaurant,11
601,Bar,8
470,Vegetarian / Vegan Restaurant,35
983,Bowling Alley,1
983,Ski Area,3
965,Subway,95
333,Parking,43
51,Airport,5
722,Fast Food Restaurant,6
593,Deli / Bodega,10
983,Playground,3
333,Office,45
667,Other Great Outdoors,1
615,Bakery,24
983,Movie Theater,2
145,Deli / Bodega,6
528,General Entertainment,20
458,Train Station,41
645,Ferry,5
907,Coffee Shop,34
976,Food & Drink Shop,13
338,Bridge,28
983,Other Great Outdoors,2
722,Gym / Fitness Center,22
191,Road,35
895,Donut Shop,50
936,Other Great Outdoors,18
936,General College & University,25
936,Food & Drink Shop,30
936,Road,30
119,Train Station,3
271,General Travel,8
578,Donut Shop,10
61,Deli / Bodega,2
913,Coffee Shop,26
819,Other Great Outdoors,58
181,Train Station,86
819,Bus Station,119
1063,Food & Drink Shop,28
511,Subway,7
391,Other Great Outdoors,8
941,Playground,10
819,Home (private),96
427,Food & Drink Shop,12
443,Professional & Other Places,11
1010,High School,32
946,Residential Building (Apartment / Condo),17
359,Train Station,26
916,College Academic Building,16
686,Office,19
798,Gym / Fitness Center,12
798,Electronics Store,5
1019,Coffee Shop,66
475,Deli / Bodega,12
398,General Entertainment,8
593,Breakfast Spot,11
7,Coffee Shop,61
931,Other Great Outdoors,3
354,Residential Building (Apartment / Condo),20
377,Event Space,59
659,College Academic Building,35
733,College Academic Building,66
97,Office,28
540,Other Great Outdoors,7
162,Café,1
97,Sandwich Place,29
97,Post Office,2
401,Office,4
280,Bagel Shop,30
180,Other Great Outdoors,8
408,Office,38
514,Train Station,22
514,Subway,18
65,Bank,23
43,Bagel Shop,7
957,Electronics Store,8
626,Office,50
1044,Office,41
372,Bank,13
540,Building,6
372,Food & Drink Shop,61
158,Office,29
281,Deli / Bodega,6
43,Road,120
599,Office,59
858,Office,21
187,Office,97
562,Medical Center,1
562,General Travel,1
60,Home (private),30
434,Office,10
315,Gas Station / Garage,167
536,Train Station,50
500,Office,34
540,Bar,17
833,Breakfast Spot,2
240,Coffee Shop,5
362,Bakery,12
43,Bridge,25
342,Office,42
342,Plaza,5
337,Food & Drink Shop,4
890,Office,45
673,Coffee Shop,3
47,Coffee Shop,5
342,Church,2
995,Gym / Fitness Center,1
530,Office,34
889,Community College,4
673,Restaurant,3
931,Coffee Shop,4
170,Office,51
1063,Bank,4
632,Office,54
889,Student Center,15
673,Breakfast Spot,1
829,Deli / Bodega,3
372,Convenience Store,11
359,Donut Shop,12
65,Coffee Shop,4
348,Building,11
372,Eastern European Restaurant,2
697,Office,42
1083,Train Station,30
894,Playground,1
868,Coffee Shop,25
240,Theater,3
846,Other Great Outdoors,7
616,Electronics Store,1
673,Synagogue,70
338,Stadium,1
206,Office,36
173,Diner,1
734,Medical Center,9
995,Deli / Bodega,16
478,Scenic Lookout,9
280,American Restaurant,30
724,Synagogue,13
816,Sandwich Place,65
122,Clothing Store,3
516,Indian Restaurant,2
528,Bagel Shop,2
280,Paper / Office Supplies Store,3
591,Office,28
63,Office,8
308,Office,38
15,Laundry Service,18
653,Medical Center,7
660,Bus Station,3
439,Park,35
124,Office,54
529,Deli / Bodega,47
124,Coffee Shop,10
683,Airport,9
581,Rental Car Location,1
856,Train Station,1
836,Café,1
864,Community College,1
836,Clothing Store,45
778,Electronics Store,2
853,Fast Food Restaurant,10
194,Beach,10
1080,Residential Building (Apartment / Condo),7
253,Food & Drink Shop,19
163,Office,12
669,Bar,3
528,Coffee Shop,14
87,Park,2
439,Bank,13
722,Church,49
791,General Entertainment,1
521,Cupcake Shop,13
412,Sandwich Place,17
253,Drugstore / Pharmacy,4
173,Drugstore / Pharmacy,5
1076,Café,5
649,University,3
448,Post Office,17
749,Cosmetics Shop,3
507,Residential Building (Apartment / Condo),37
62,Airport,7
846,Bakery,3
173,Miscellaneous Shop,1
1060,Medical Center,1
1021,Gym / Fitness Center,5
903,Office,39
482,University,24
464,Coffee Shop,2
456,Train Station,4
229,Coffee Shop,10
306,Diner,6
306,Bakery,5
306,Food & Drink Shop,15
829,Church,4
173,Cosmetics Shop,1
507,Road,3
12,Drugstore / Pharmacy,29
439,Convenience Store,8
912,Neighborhood,3
507,Medical Center,8
648,General Entertainment,1
301,Movie Theater,1
184,Mexican Restaurant,1
1032,Diner,3
458,Bank,22
689,Airport,115
788,Bus Station,1
162,Spa / Massage,1
972,Laundry Service,2
87,Office,34
75,Park,28
528,Pizza Place,2
528,Southern / Soul Food Restaurant,2
495,Food & Drink Shop,6
787,Bank,2
313,River,6
982,Office,15
145,Bookstore,1
